_id,OBJECTID,GEO_ID,NAME,SCHOOL_LEVEL,SCHOOL_TYPE,BOARD_NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,GENERAL_USE_CODE,CENTRELINE_ID,LO_NUM,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,LINEAR_NAME_ID,geometry
971,971,365462,ST MARTIN DE PORRES CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,230 MORNINGSIDE AVE,English Separate,365462,230,Morningside Ave,230 Morningside Ave,M1E 3E1,Scarborough,Toronto,St. Martin de Porres Catholic School,102003,108387,230,,,,4015,"{'type': 'MultiPoint', 'coordinates': [[-79.1862924598949, 43.7669828897416]]}"
972,972,795079,ST MARY CATHOLIC ACADEMY SECONDARY SCHOOL,,ES,Toronto Catholic District School Board,66 DUFFERIN PARK AVE,English Separate,795079,66,Dufferin Park Ave,66 Dufferin Park Ave,M6H 1J6,former Toronto,Toronto,St. Mary Catholic Academy,102004,1144305,66,,,,3328,"{'type': 'MultiPoint', 'coordinates': [[-79.4321542870877, 43.6577935996839]]}"
973,973,8457265,ST MARY CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,20 PORTUGAL SQ,English Separate,8457265,20,Portugal Sq,20 Portugal Sq,M6J 3P2,former Toronto,Toronto,St. Mary Catholic School,102003,14674139,20,,,,4211,"{'type': 'MultiPoint', 'coordinates': [[-79.40463496612, 43.6458438060303]]}"
974,974,10364883,ST MARY OF THE ANGELS CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,1477 DUFFERIN ST,English Separate,10364883,1477,Dufferin St,1477 Dufferin St,M6H 4C7,former Toronto,Toronto,St. Mary Of The Angels Catholic School,102003,10364636,1477,,,,557,"{'type': 'MultiPoint', 'coordinates': [[-79.4402927050095, 43.6721188639003]]}"
975,975,10635876,ST MATTHEW CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,18 LAVENDER RD,English Separate,10635876,18,Lavender Rd,18 Lavender Rd,M6N 2B5,York,Toronto,St. Matthew Catholic School,102003,14072375,18,,,,731,"{'type': 'MultiPoint', 'coordinates': [[-79.4679721851425, 43.6805852613849]]}"
976,976,571309,ST MATTHIAS CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,101 VAN HORNE AVE,English Separate,571309,101,Van Horne Ave,101 Van Horne Ave,M2J 2S8,North York,Toronto,St. Matthias Catholic School,102003,437364,101,,,,6984,"{'type': 'MultiPoint', 'coordinates': [[-79.3594556324106, 43.7848902249538]]}"
977,977,1011124,ST MAURICE CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,45 KINGSVIEW BLVD,English Separate,1011124,45,Kingsview Blvd,45 Kingsview Blvd,M9R 1T7,Etobicoke,Toronto,St. Maurice Catholic School,102003,30092086,45,,,,1929,"{'type': 'MultiPoint', 'coordinates': [[-79.5539328680624, 43.6978127589357]]}"
978,978,8351474,ST MICHAEL CATHOLIC ELEMENTARY SCHOOL - BLDG 1,,ES,Toronto Catholic District School Board,50 GEORGE ST S,English Separate,8351474,50,George St S,50 George St S,M5A 4B2,former Toronto,Toronto,St. Michael Catholic School,102003,8351473,50,,,,3493,"{'type': 'MultiPoint', 'coordinates': [[-79.36966974588, 43.6479370958046]]}"
979,979,6168187,ST MICHAEL CATHOLIC ELEMENTARY SCHOOL - BLDG 2,,ES,Toronto Catholic District School Board,49 HENRY LANE TER,English Separate,6168187,49,Henry Lane Ter,49 Henry Lane Ter,M5A 4B5,former Toronto,Toronto,,115001,6168193,49,,,,3645,"{'type': 'MultiPoint', 'coordinates': [[-79.3696700187742, 43.6468591646679]]}"
980,980,2184376,ST MICHAEL FRENCH CATHOLIC ELEMENTARY SCHOOL,,FS,Conseil scolaire de district catholique Centre-Sud,29 MEADOWVALE RD,French Separate,2184376,29,Meadowvale Rd,29 Meadowvale Rd,M1C 1R7,Scarborough,Toronto,,100001,2184375,29,,,,8470,"{'type': 'MultiPoint', 'coordinates': [[-79.1570049889664, 43.7774532793764]]}"
981,981,773895,ST MICHAEL'S CHOIR SCHOOL - CHORAL BLDG,,ES,Toronto Catholic District School Board,66 BOND ST,English Separate,773895,66,Bond St,66 Bond St,M5B 1X2,former Toronto,Toronto,St. Michael Choir Jr,102003,1144656,66,,,,3029,"{'type': 'MultiPoint', 'coordinates': [[-79.3780770780339, 43.6550645830878]]}"
982,982,773896,ST MICHAEL'S CHOIR SCHOOL - ELEMENTARY,,ES,Toronto Catholic District School Board,67 BOND ST,English Separate,773896,67,Bond St,67 Bond St,M5B 1X5,former Toronto,Toronto,St. Michael Choir Sr,102007,1144656,67,,,,3029,"{'type': 'MultiPoint', 'coordinates': [[-79.3776872580906, 43.655445733995]]}"
983,983,773893,ST MICHAEL'S CHOIR SCHOOL - GYMNASIUM BLDG,,ES,Toronto Catholic District School Board,56 BOND ST,English Separate,773893,56,Bond St,56 Bond St,M5B 1X2,former Toronto,Toronto,St Michaels Parish Hall,109001,1144656,56,,,,3029,"{'type': 'MultiPoint', 'coordinates': [[-79.378123626922, 43.6548028553739]]}"
984,984,14205177,ST MICHAEL'S CHOIR SCHOOL - SECONDARY,,ES,Toronto Catholic District School Board,69 BOND ST,English Separate,14205177,69,Bond St,69 Bond St,M5B 1X4,former Toronto,Toronto,,115001,1144656,69,,,,3029,"{'type': 'MultiPoint', 'coordinates': [[-79.3777294123857, 43.6555361616688]]}"
985,985,8837322,ST MICHAEL'S COLLEGE   ,,PR,,1515 BATHURST ST,Private,8837322,1515,Bathurst St,1515 Bathurst St,M5P 3H4,York,Toronto,,115001,8837318,1515,,,,436,"{'type': 'MultiPoint', 'coordinates': [[-79.4175812301783, 43.6847716857119]]}"
986,986,7632822,ST MONICA CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,14 BROADWAY AVE,English Separate,7632822,14,Broadway Ave,14 Broadway Ave,M4P 1T4,former Toronto,Toronto,St. Monica Catholic School,102003,7632816,14,,,,45,"{'type': 'MultiPoint', 'coordinates': [[-79.3976277049175, 43.7101592663982]]}"
987,987,2133565,ST MOTHER TERESA CATHOLIC ACADEMY,,ES,Toronto Catholic District School Board,40 SEWELLS RD,English Separate,2133565,40,Sewell's Rd,40 Sewell's Rd,M1B 3G5,Scarborough,Toronto,St. Mother Teresa Catholic Academy,102004,2133566,40,,,,8919,"{'type': 'MultiPoint', 'coordinates': [[-79.2144834881968, 43.809723237627]]}"
988,988,301461,ST NICHOLAS CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,33 AMARILLO DR,English Separate,301461,33,Amarillo Dr,33 Amarillo Dr,M1J 2P7,Scarborough,Toronto,St. Nicholas Catholic School,102003,110175,33,,,,7194,"{'type': 'MultiPoint', 'coordinates': [[-79.232893649722, 43.7477332879854]]}"
989,989,71978,ST NICHOLAS OF BARI CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,363 ROGERS RD,English Separate,71978,363,Rogers Rd,363 Rogers Rd,M6E 1R6,York,Toronto,St. Nicholas Of Bari Catholic School,102003,8745,363,,,,849,"{'type': 'MultiPoint', 'coordinates': [[-79.4604931991533, 43.6828243738643]]}"
990,990,1038674,ST NOEL CHABANEL CATHOLIC ELEMENTARY SCHOOL,,FS,Conseil scolaire de district catholique Centre-Sud,30 THISTLE DOWN BLVD,French Separate,1038674,30,Thistle Down Blvd,30 Thistle Down Blvd,M9V 1H8,Etobicoke,Toronto,,114001,907072,30,,,,2621,"{'type': 'MultiPoint', 'coordinates': [[-79.5607609382549, 43.7367756505084]]}"
991,991,539709,ST NORBERT CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,60 MANIZA RD,English Separate,539709,60,Maniza Rd,60 Maniza Rd,M3K 1R6,North York,Toronto,St. Norbert Catholic School,102003,443285,60,,,,6143,"{'type': 'MultiPoint', 'coordinates': [[-79.4645227876529, 43.7346150367873]]}"
992,992,2917611,ST OSCAR ROMERO CATHOLIC SECONCARY SCHOOL,,ES,Toronto Catholic District School Board,99 HUMBER BLVD,English Separate,2917611,99,Humber Blvd,99 Humber Blvd,M6N 2H4,York,Toronto,St. Oscar Romero Catholic Secondary School,102004,2884873,99,,,,9746,"{'type': 'MultiPoint', 'coordinates': [[-79.4810172796167, 43.6803090053029]]}"
993,993,564800,ST PASCHAL BAYLON CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,15 ST PASCHAL CRT,English Separate,564800,15,St Paschal Crt,15 St Paschal Crt,M2M 1X6,North York,Toronto,St. Paschal Baylon Catholic School,102003,436962,15,,,,6777,"{'type': 'MultiPoint', 'coordinates': [[-79.4317032640691, 43.7921112221505]]}"
994,994,6355204,ST PATRICK CATHOLIC SECONDARY SCHOOL,,ES,Toronto Catholic District School Board,49 FELSTEAD AVE,English Separate,6355204,49,Felstead Ave,49 Felstead Ave,M4J 1G3,former Toronto,Toronto,St. Patrick Catholic Secondary School,102004,20053274,49,,,,3430,"{'type': 'MultiPoint', 'coordinates': [[-79.3276494865718, 43.6783223029713]]}"
995,995,11070056,ST PAUL CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,80 SACKVILLE ST,English Separate,11070056,80,Sackville St,80 Sackville St,M5A 3E5,former Toronto,Toronto,St. Paul Catholic School,102003,14661318,80,,,,4353,"{'type': 'MultiPoint', 'coordinates': [[-79.3617341874579, 43.6554889407822]]}"
996,996,825426,ST PIUS X CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,71 JANE ST,English Separate,825426,71,Jane St,71 Jane St,M6S 3Y3,former Toronto,Toronto,St. Pius X Catholic School,102003,1145511,71,,,,694,"{'type': 'MultiPoint', 'coordinates': [[-79.4847133386746, 43.6512772232725]]}"
997,997,518696,ST RAPHAEL CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,3 GADE DR,English Separate,518696,3,Gade Dr,3 Gade Dr,M3M 2K2,North York,Toronto,St. Raphael Catholic School,102003,444040,3,,,,5656,"{'type': 'MultiPoint', 'coordinates': [[-79.4887180636838, 43.7285235857172]]}"
998,998,841367,ST RAYMOND CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,402 MELITA CRES,English Separate,841367,402,Melita Cres,402 Melita Cres,M6G 3X6,former Toronto,Toronto,St. Bruno / St. Raymond Catholic School,102003,1141684,402,,,,3974,"{'type': 'MultiPoint', 'coordinates': [[-79.4270629277561, 43.6732399543957]]}"
999,999,375269,ST RENE GOUPIL CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,44 PORT ROYAL TRL,English Separate,375269,44,Port Royal Trl,44 Port Royal Trl,M1V 2G8,Scarborough,Toronto,St. Rene Goupil Catholic School,102003,103481,44,,,,8721,"{'type': 'MultiPoint', 'coordinates': [[-79.288303124399, 43.819348361547]]}"
1000,1000,6408660,ST RICHARD CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,960 BELLAMY RD N,English Separate,6408660,960,Bellamy Rd N,960 Bellamy Rd N,M1H 1H1,Scarborough,Toronto,St. Richard Catholic School,102003,108383,960,,,,7313,"{'type': 'MultiPoint', 'coordinates': [[-79.2399872236293, 43.7683108942917]]}"
1001,1001,11405331,ST RITA CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,178 EDWIN AVE,English Separate,11405331,178,Edwin Ave,178 Edwin Ave,M6P 3Z9,former Toronto,Toronto,St. Rita Catholic School,102003,30119676,178,,,,3375,"{'type': 'MultiPoint', 'coordinates': [[-79.4564483357855, 43.6661347663831]]}"
1002,1002,485543,ST ROBERT CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,70 BAINBRIDGE AVE,English Separate,485543,70,Bainbridge Ave,70 Bainbridge Ave,M3H 2K2,North York,Toronto,St. Robert Catholic School,102003,441352,70,,,,4862,"{'type': 'MultiPoint', 'coordinates': [[-79.4441451836565, 43.7496575317948]]}"
1003,1003,10430603,ST ROCH CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,174 DUNCANWOODS DR,English Separate,10430603,174,Duncanwoods Dr,174 Duncanwoods Dr,M9L 2E3,North York,Toronto,St. Roch Catholic School,102003,10430565,174,,,,5456,"{'type': 'MultiPoint', 'coordinates': [[-79.5667497158539, 43.7537079716592]]}"
1004,1004,354417,ST ROSE OF LIMA CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,3220 LAWRENCE AVE E,English Separate,354417,3220,Lawrence Ave E,3220 Lawrence Ave E,M1H 1A4,Scarborough,Toronto,St. Rose Of Lima Catholic School,102003,30061518,3220,,,,3828,"{'type': 'MultiPoint', 'coordinates': [[-79.2405599229096, 43.7574823908581]]}"
1005,1005,9638114,ST SEBASTIAN CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,717 BROCK AVE,English Separate,9638114,717,Brock Ave,717 Brock Ave,M6H 3P1,former Toronto,Toronto,St. Sebastian Catholic School,102003,14012744,717,,,,3066,"{'type': 'MultiPoint', 'coordinates': [[-79.4399264681495, 43.6627661508689]]}"
1006,1006,30016433,ST SIMON CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,24 STRATHBURN BLVD,English Separate,30016433,24,Strathburn Blvd,24 Strathburn Blvd,M9M 2K3,North York,Toronto,St. Simon Catholic School,102003,445303,24,,,,6808,"{'type': 'MultiPoint', 'coordinates': [[-79.5329761660784, 43.7188620935778]]}"
1007,1007,1003707,ST STEPHEN CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,55 GOLFDOWN DR,English Separate,1003707,55,Golfdown Dr,55 Golfdown Dr,M9W 2H8,Etobicoke,Toronto,St. Stephen Catholic School,102003,907698,55,,,,1690,"{'type': 'MultiPoint', 'coordinates': [[-79.5544731695422, 43.7220025167093]]}"
1008,1008,386354,ST SYLVESTER CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,260 SILVER SPRINGS BLVD,English Separate,386354,260,Silver Springs Blvd,260 Silver Springs Blvd,M1V 1S4,Scarborough,Toronto,St. Sylvester Catholic School,102003,104551,260,,,,8952,"{'type': 'MultiPoint', 'coordinates': [[-79.3022463993111, 43.8053583871689]]}"
1009,1009,352125,ST THERESA SHRINE CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,2665 KINGSTON RD,English Separate,352125,2665,Kingston Rd,2665 Kingston Rd,M1M 1M2,Scarborough,Toronto,St. Theresa Shrine,102003,112019,2665,,,,3786,"{'type': 'MultiPoint', 'coordinates': [[-79.2424755891945, 43.7156378599317]]}"
1010,1010,8571075,ST THOMAS AQUINAS CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,636 GLENHOLME AVE,English Separate,8571075,636,Glenholme Ave,636 Glenholme Ave,M6E 3G9,York,Toronto,St. Thomas Aquinas Catholic School,102003,8570974,636,,,,615,"{'type': 'MultiPoint', 'coordinates': [[-79.4457437831478, 43.6958897058391]]}"
1011,1011,9234029,ST THOMAS MORE CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,2300 ELLESMERE RD,English Separate,9234029,2300,Ellesmere Rd,2300 Ellesmere Rd,M1G 3M7,Scarborough,Toronto,St. Thomas More Catholic School,102003,9234028,2300,,,,7835,"{'type': 'MultiPoint', 'coordinates': [[-79.225165018032, 43.7783913599106]]}"
1012,1012,5145355,ST TIMOTHY CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,25 ROCHELLE CRES,English Separate,5145355,25,Rochelle Cres,25 Rochelle Cres,M2J 1Y3,North York,Toronto,St. Timothy Catholic School,102003,5145339,25,,,,6567,"{'type': 'MultiPoint', 'coordinates': [[-79.3510382340178, 43.774938652465]]}"
1013,1013,356351,ST URSULA CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,215 LIVINGSTON RD,English Separate,356351,215,Livingston Rd,215 Livingston Rd,M1E 1L8,Scarborough,Toronto,St. Ursula Catholic School,102003,30059524,215,,,,8348,"{'type': 'MultiPoint', 'coordinates': [[-79.1996603997432, 43.7497922144629]]}"
1014,1014,307269,ST VICTOR CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,20 BERNADINE ST,English Separate,307269,20,Bernadine St,20 Bernadine St,M1P 4M2,Scarborough,Toronto,St. Victor Catholic School,102003,108321,20,,,,7348,"{'type': 'MultiPoint', 'coordinates': [[-79.2591053694717, 43.769057156297]]}"
1015,1015,804845,ST VINCENT DE PAUL CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,116 FERMANAGH AVE,English Separate,804845,116,Fermanagh Ave,116 Fermanagh Ave,M6R 1M2,former Toronto,Toronto,St. Vincent De Paul Catholic School,102003,14017559,116,,,,3433,"{'type': 'MultiPoint', 'coordinates': [[-79.4479230168876, 43.6468292693933]]}"
1016,1016,11574893,ST WILFRID CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,1685 FINCH AVE W,English Separate,11574893,1685,Finch Ave W,1685 Finch Ave W,M3J 2G8,North York,Toronto,Saint Wilfrid Catholic School,102003,30016929,1685,,,,1610,"{'type': 'MultiPoint', 'coordinates': [[-79.5025941161419, 43.7600459464136]]}"
1017,1017,20200382,STANLEY PUBLIC SCHOOL,,EP,Toronto District School Board,75 STANLEY RD,English Public,20200382,75,Stanley Rd,75 Stanley Rd,M3N 1C2,North York,Toronto,Stanley Public School,102002,11271967,75,,,,6783,"{'type': 'MultiPoint', 'coordinates': [[-79.5178270423286, 43.7418311837881]]}"
1018,1018,9467757,STEELESVIEW PUBLIC SCHOOL,,EP,Toronto District School Board,105 BESTVIEW DR,English Public,9467757,105,Bestview Dr,105 Bestview Dr,M2M 2Y1,North York,Toronto,Steelesview Public School,102001,9467747,105,,,,4945,"{'type': 'MultiPoint', 'coordinates': [[-79.3856328580992, 43.8026660882921]]}"
1019,1019,9780035,STELLA MARIS CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,31 ASCOT AVE,English Separate,9780035,31,Ascot Ave,31 Ascot Ave,M6E 1E6,former Toronto,Toronto,Stella Maris Catholic School,102003,14015702,31,,,,2904,"{'type': 'MultiPoint', 'coordinates': [[-79.4448952342307, 43.6796259814587]]}"
