_id,OBJECTID,GEO_ID,NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,GENERAL_USE_CODE,LONG,LAT
127,127,30054504,BLUE GENE EDUCATION,11A GLEN WATFORD DR,Private,30054504,Glen Watford Dr,11A Glen Watford Dr,M1S 2B8,Scarborough,Toronto,115001,-79.2756210517415,43.7866780963874
128,128,13494887,BLYTH ACADEMY SCHOOL - DOWNSVIEW PARK,75 CARL HALL RD,Private,13494887,Carl Hall Rd,75 Carl Hall Rd,M3K 2B9,North York,Toronto,110001,-79.4750974058962,43.7476137521075
129,129,8265336,BLYTH ACADEMY SCHOOL - ETOBICOKE,2489 BLOOR ST W,Private,8265336,Bloor St W,2489 Bloor St W,M6S 1R6,former Toronto,Toronto,115001,-79.4865438361652,43.6476318294668
130,130,8566068,BLYTH ACADEMY SCHOOL - LAWRENCE,2660 YONGE ST,Private,8566068,Yonge St,2660 Yonge St,M4P 2J5,former Toronto,Toronto,115001,-79.4005921361057,43.7160130809748
131,131,13502901,BLYTH ACADEMY SCHOOL - YORKVILLE,85 ST NICHOLAS ST,Private,13502901,St Nicholas St,85 St Nicholas St,M4Y 1W8,former Toronto,Toronto,115001,-79.3867163432161,43.6682745249205
132,132,7754014,BLYTHWOOD JUNIOR PUBLIC SCHOOL,2 STRATHGOWAN CRES,English Public,7754014,Strathgowan Cres,2 Strathgowan Cres,M4N 2Z5,former Toronto,Toronto,102001,-79.3895057084414,43.7199314988808
133,133,20138696,BNEI AKIVA SCHOOL - ULPANAT OROT FOR GIRLS,45 CANYON AVE,Private,20138696,Canyon Ave,45 Canyon Ave,M3H 3S4,North York,Toronto,102005,-79.4382145878534,43.7582180659533
134,134,9011164,BNOS BAIS YAAKOV SCHOOL FOR GIRLS,2949 BATHURST ST,Private,9011164,Bathurst St,2949 Bathurst St,M6B 3B2,North York,Toronto,115001,-79.4288203417634,43.7165295830243
135,135,13973547,BNOS CHAYA,4116 BATHURST ST,Private,13973547,Bathurst St,4116 Bathurst St,M3H 3P2,North York,Toronto,115001,-79.4365869259905,43.7464156653035
136,136,826229,BON BERGER CATHOLIC ELEMENTARY SCHOOL,343 JONES AVE,French Separate,826229,Jones Ave,343 Jones Ave,M4J 3G4,former Toronto,Toronto,102003,-79.3366206236931,43.6725640377998
137,137,308612,BOND ACADEMY SCHOOL,1500 BIRCHMOUNT RD,Private,308612,Birchmount Rd,1500 Birchmount Rd,M1P 2G5,Scarborough,Toronto,113001,-79.2903117142674,43.756523216951
138,138,6361762,BOWMORE ROAD JUNIOR & SENIOR PUBLIC SCHOOL,80 BOWMORE RD,English Public,6361762,Bowmore Rd,80 Bowmore Rd,M4L 3J2,former Toronto,Toronto,102001,-79.3144917153579,43.676063664796
139,139,1003702,BOYS LEADERSHIP ACADEMY,45 GOLFDOWN DR,English Public,1003702,Golfdown Dr,45 Golfdown Dr,M9W 2H8,Etobicoke,Toronto,106007,-79.5521137885613,43.722227297768
140,140,1035925,BRAEBURN JUNIOR SCHOOL,15 TANDRIDGE CRES,English Public,1035925,Tandridge Cres,15 Tandridge Cres,M9W 2N8,Etobicoke,Toronto,102001,-79.5488638133372,43.7280298273892
142,142,801469,BRANKSOME HALL GIRLS,10 ELM AVE,Private,801469,Elm Ave,10 Elm Ave,M4W 1N4,former Toronto,Toronto,102005,-79.3798154376982,43.675062372312
143,143,565242,BREBEUF COLLEGE SCHOOL,211 STEELES AVE E,English Separate,565242,Steeles Ave E,211 Steeles Ave E,M2M 3Y6,North York,Toronto,102004,-79.4026251522927,43.8002282400109
141,141,7795750,BRAEMAR COLLEGE PRIVATE SECONDARY,229 COLLEGE ST,Private,7795750,College St,229 College St,M5T 1R4,former Toronto,Toronto,104008,-79.3975131902069,43.6581269361942
145,145,8344927,BRIARCREST JUNIOR SCHOOL,60 WELLESWORTH DR,English Public,8344927,Wellesworth Dr,60 Wellesworth Dr,M9C 4R3,Etobicoke,Toronto,102001,-79.5800752804407,43.6664657716455
146,146,312084,BRIDLEWOOD JUNIOR PUBLIC SCHOOL,60 BRIDLEWOOD BLVD,English Public,312084,Bridlewood Blvd,60 Bridlewood Blvd,M1T 1P7,Scarborough,Toronto,102001,-79.3150953883817,43.7807962711677
153,153,493354,BROOKHAVEN PUBLIC SCHOOL,70 BROOKHAVEN DR,English Public,493354,Brookhaven Dr,70 Brookhaven Dr,M6M 4N8,North York,Toronto,102001,-79.4956943989555,43.7025063022277
154,154,536834,BROOKLYN COLLEGE SECONDARY SCHOOL,150 LESMILL RD,Private,536834,Lesmill Rd,150 Lesmill Rd,M3B 2T5,North York,Toronto,113001,-79.3586470250663,43.7593992803488
155,155,6242368,BROOKMILL BOULEVARD JUNIOR PUBLIC SCHOOL,25 BROOKMILL BLVD,English Public,6242368,Brookmill Blvd,25 Brookmill Blvd,M1W 2L5,Scarborough,Toronto,102001,-79.3148680045935,43.80122038284
156,156,14248664,BROOKSIDE PUBLIC SCHOOL,75 OASIS BLVD,English Public,14248664,Oasis Blvd,75 Oasis Blvd,M1X 0A3,Scarborough,Toronto,102001,-79.2338532994675,43.8303652064155
144,144,11467213,BRIAN PUBLIC SCHOOL,95 BRIAN DR,English Public,11467213,Brian Dr,95 Brian Dr,M2J 3Y6,North York,Toronto,102001,-79.331933544035,43.7824531904325
157,157,531083,BROOKVIEW LINC,4505 JANE ST,English Public,531083,Jane St,4505 Jane St,M3N 2K7,North York,Toronto,102001,-79.5172466551502,43.7674572380872
158,158,531083,BROOKVIEW MIDDLE SCHOOL,4505 JANE ST,English Public,531083,Jane St,4505 Jane St,M3N 2K7,North York,Toronto,102001,-79.5172466551502,43.7674572380872
159,159,7992855,BROWN JUNIOR PUBLIC SCHOOL,454 AVENUE RD,English Public,7992855,Avenue Rd,454 Avenue Rd,M4V 2J1,former Toronto,Toronto,102001,-79.4013122747142,43.6849129181957
160,160,8392356,BRUCE JUNIOR PUBLIC SCHOOL,51 LARCHMOUNT AVE,English Public,8392356,Larchmount Ave,51 Larchmount Ave,M4M 2Y6,former Toronto,Toronto,102001,-79.3333360558731,43.6610358159785
162,162,6765660,BURNHAMTHORPE COLLEGIATE & ADULT LEARNING CENTRE,500 THE EAST MALL,English Public,6765660,The East Mall,500 The East Mall,M9B 2C4,Etobicoke,Toronto,102002,-79.5616948758766,43.6491679256634
161,161,314022,BUCHANAN PUBLIC SCHOOL,4 BUCANNAN RD,English Public,314022,Bucannan Rd,4 Bucannan Rd,M1R 3V3,Scarborough,Toronto,102001,-79.2999282686155,43.7514123659806
150,150,7515119,BROADACRES JUNIOR SCHOOL,45 CRENDON DR,English Public,7515119,Crendon Dr,45 Crendon Dr,M9C 3G6,Etobicoke,Toronto,102001,-79.5720207319543,43.6480667176351
147,147,14069873,BRIGHT START ACADEMY,4630 DUFFERIN ST,Private,14069873,Dufferin St,4630 Dufferin St,M3H 5S4,North York,Toronto,115001,-79.4682899064453,43.7732445761783
148,148,4709520,BRIGHTON,240 THE DONWAY W,Private,4709520,The Donway W,240 The Donway W,M3B 2V8,North York,Toronto,100001,-79.3470100130127,43.7393068510598
149,149,313306,BRIMWOOD BOULEVARD JUNIOR PUBLIC SCHOOL,151 BRIMWOOD BLVD,English Public,313306,Brimwood Blvd,151 Brimwood Blvd,M1V 1E5,Scarborough,Toronto,102001,-79.2740896574429,43.8116998848004
151,151,492477,BROADLANDS PUBLIC SCHOOL,106 BROADLANDS BLVD,English Public,492477,Broadlands Blvd,106 Broadlands Blvd,M3A 1J7,North York,Toronto,102001,-79.316462271329,43.7457277227854
169,169,8837786,CANAAN GLOBAL ACADEMY,32 KERN RD,Private,8837786,Kern Rd,32 Kern Rd,M3B 1T1,North York,Toronto,115001,-79.3506864852167,43.7499003413721
170,170,30064074,CANADA SPRUCEVILLE ACADEMY,716 GORDON BAKER RD,Private,30064074,Gordon Baker Rd,716 Gordon Baker Rd,M2H 3B4,North York,Toronto,112001,-79.3421386188846,43.8109545485955
171,171,481933,CANADIAN ADVANCED SENIOR HIGH,217 ALFRED AVE,Private,481933,Alfred Ave,217 Alfred Ave,M2N 3J7,North York,Toronto,100001,-79.3955166823733,43.7681894473727
172,172,3369840,CANADIAN IMPERIAL ACADEMY,3850 FINCH AVE E,Private,3369840,Finch Ave E,3850 Finch Ave E,M1T 3T6,Scarborough,Toronto,101007,-79.3006276774292,43.8006429947089
173,173,9668636,CANADIAN INTERNATIONAL COLLEGE,2347 KENNEDY RD,Private,9668636,Kennedy Rd,2347 Kennedy Rd,M1T 3T8,Scarborough,Toronto,115001,-79.2882892370706,43.7840565219055
174,174,7794398,CANADIAN MARTYRS CATHOLIC ELEMENTARY SCHOOL,520 PLAINS RD,English Separate,7794398,Plains Rd,520 Plains Rd,M4C 2Z1,East York,Toronto,102003,-79.3193386362478,43.6981999203505
175,175,14129930,CANADIAN TAMIL ACADEMY,8 MILNER AVE,Private,14129930,Milner Ave,8 Milner Ave,M1S 3P8,Scarborough,Toronto,112001,-79.2560647526698,43.7859309725289
176,176,999333,CAN-AIM HIGH SCHOOL,2 ELMHURST DR,Private,999333,Elmhurst Dr,2 Elmhurst Dr,M9W 2J3,Etobicoke,Toronto,100001,-79.551444275464,43.7251340041367
177,177,13502678,CANNY SCHOOL,250 CONSUMERS RD,Private,13502678,Consumers Rd,250 Consumers Rd,M2J 4V6,North York,Toronto,112001,-79.3308571752924,43.7718171830808
178,178,9135228,CARDINAL CARTER ACADEMY FOR THE ARTS,36 GREENFIELD AVE,English Separate,9135228,Greenfield Ave,36 Greenfield Ave,M2N 3C8,North York,Toronto,102004,-79.4097615824432,43.7640950103093
179,179,365821,CARDINAL LEGER CATHOLIC ELEMENTARY SCHOOL,600 MORRISH RD,English Separate,365821,Morrish Rd,600 Morrish Rd,M1C 4Y1,Scarborough,Toronto,102003,-79.1754616226425,43.7932879519401
180,180,7974726,CAREERQUEST - TORONTO,129 YORKVILLE AVE,Private,7974726,Yorkville Ave,129 Yorkville Ave,M5R 1C4,former Toronto,Toronto,104008,-79.3935194605903,43.6704891897759
181,181,8714071,CARLETON VILLAGE JUNIOR & SENIOR PUBLIC SCHOOL,315 OSLER ST,English Public,8714071,Osler St,315 Osler St,M6N 2Z4,former Toronto,Toronto,102002,-79.4600288033669,43.6723528079383
182,182,497128,CASSANDRA PUBLIC SCHOOL,45 CASSANDRA BLVD,English Public,497128,Cassandra Blvd,45 Cassandra Blvd,M3A 1S5,North York,Toronto,102001,-79.3289014753509,43.7484250053493
183,183,992851,CASTLEBAR Junior School,70 CHARTWELL RD,English Public,992851,Chartwell Rd,70 Chartwell Rd,M8Z 4G6,Etobicoke,Toronto,104008,-79.5137942125371,43.6305564879895
152,152,9780839,BROCK JUNIOR PUBLIC SCHOOL,93 MARGUERETTA ST,English Public,9780839,Margueretta St,93 Margueretta St,M6H 3S4,former Toronto,Toronto,102001,-79.4378441314772,43.6530496924269
163,163,314663,BURROWS HALL JUNIOR PUBLIC SCHOOL,151 BURROWS HALL BLVD,English Public,314663,Burrows Hall Blvd,151 Burrows Hall Blvd,M1B 1M5,Scarborough,Toronto,102001,-79.2288180080604,43.792697960518
184,184,14078198,CATHEDRAL CHRISTIAN ACADEMY,1111 ARROW RD,Private,14078198,Arrow Rd,1111 Arrow Rd,M9M 3B3,North York,Toronto,115001,-79.5344853865386,43.7523875173115
185,185,337054,CEDAR DRIVE JUNIOR PUBLIC SCHOOL,21 GATESVIEW AVE,English Public,337054,Gatesview Ave,21 Gatesview Ave,M1J 3G4,Scarborough,Toronto,102001,-79.215050939271,43.7458528095017
166,166,10071193,C W JEFFERYS COLLEGIATE INSTITUTE,340 SENTINEL RD,English Public,10071193,Sentinel Rd,340 Sentinel Rd,M3J 1T9,North York,Toronto,102002,-79.4999125095246,43.7582792583815
165,165,8837557,C R MARCHANT MIDDLE SCHOOL,1 RALPH ST,English Public,8837557,Ralph St,1 Ralph St,M9N 3A8,York,Toronto,102001,-79.5129333966558,43.7017214781638
167,167,495446,CALICO PUBLIC SCHOOL,35 CALICO DR,English Public,495446,Calico Dr,35 Calico Dr,M3L 1V5,North York,Toronto,102001,-79.5035920382592,43.7379061764681
164,164,312706,C D FARQUHARSON JUNIOR PUBLIC SCHOOL,1965 BRIMLEY RD,English Public,312706,Brimley Rd,1965 Brimley Rd,M1S 2B1,Scarborough,Toronto,102001,-79.2661055358191,43.784467159758
186,186,360056,CEDARBRAE COLLEGIATE INSTITUTE,550 MARKHAM RD,English Public,360056,Markham Rd,550 Markham Rd,M1H 2A2,Scarborough,Toronto,102002,-79.2259248559894,43.7563408988376
168,168,495911,CAMERON PUBLIC SCHOOL,211 CAMERON AVE,English Public,495911,Cameron Ave,211 Cameron Ave,M2N 1E8,North York,Toronto,102001,-79.421251554251,43.7543606984639
187,187,367221,CEDARBROOK JUNIOR PUBLIC SCHOOL,56 NELSON ST,English Public,367221,Nelson St,56 Nelson St,M1J 2V6,Scarborough,Toronto,102001,-79.2301927515264,43.7472933923281
188,188,51217,CEDARVALE COMMUNITY SCHOOL,145 AVA RD,English Public,51217,Ava Rd,145 Ava Rd,M6C 1W4,York,Toronto,102001,-79.4302837269918,43.696025486871
189,189,11048263,CENTENNIAL COLLEGE - ASHTONBEE CAMPUS,75 ASHTONBEE RD,,11048263,Ashtonbee Rd,75 Ashtonbee Rd,M1L 4N4,Scarborough,Toronto,115001,-79.2897867296388,43.7307013783081
190,190,6387861,CENTENNIAL COLLEGE - CARLAW CAMPUS,951 CARLAW AVE,,6387861,Carlaw Ave,951 Carlaw Ave,M4K 3M2,East York,Toronto,115001,-79.3488606053088,43.6846512620714
191,191,13494886,CENTENNIAL COLLEGE - DOWNSVIEW CAMPUS,65 CARL HALL RD,,13494886,Carl Hall Rd,65 Carl Hall Rd,M3K 2E1,North York,Toronto,110001,-79.4761936970209,43.7473823846262
192,192,5101257,CENTENNIAL COLLEGE - MIDLAND CAMPUS,1450 MIDLAND AVE,,5101257,Midland Ave,1450 Midland Ave,M1P 4Z8,Scarborough,Toronto,112001,-79.2656557452645,43.7522958988616
193,193,14198162,CENTENNIAL COLLEGE - MORNINGSIDE CAMPUS,755 MORNINGSIDE AVE,,14198162,Morningside Ave,755 Morningside Ave,M1C 5J9,Scarborough,Toronto,102006,-79.1929331612857,43.7860239310755
194,194,13503978,CENTENNIAL COLLEGE - PROGRESS CAMPUS,941 PROGRESS AVE,,13503978,Progress Ave,941 Progress Ave,M1G 3T8,Scarborough,Toronto,102006,-79.2270264219067,43.7852646605478
195,195,317905,CENTENNIAL ROAD JUNIOR PUBLIC SCHOOL,271 CENTENNIAL RD,English Public,317905,Centennial Rd,271 Centennial Rd,M1C 2A2,Scarborough,Toronto,102001,-79.1500238078626,43.7869622763272
199,199,6924847,CENTRAL TECHNICAL SCHOOL,725 BATHURST ST,English Public,6924847,Bathurst St,725 Bathurst St,M5S 2R5,former Toronto,Toronto,102002,-79.4085177947948,43.6628382420106
196,196,7196008,CENTERPOINT LINC,6464 YONGE ST,English Public,7196008,Yonge St,6464 Yonge St,M2M 3X4,North York,Toronto,107004,-79.422382771195,43.7958512114194
200,200,866713,CENTRAL TORONTO ACADEMY/CENTRAL COMMERCE COLLEGIATE INSTITUTE,570 SHAW ST,English Public,866713,Shaw St,570 Shaw St,M6G 3L6,former Toronto,Toronto,102002,-79.4219986112882,43.657978462827
202,202,10494536,CHALKFARM PUBLIC SCHOOL,100 CHALKFARM DR,English Public,10494536,Chalkfarm Dr,100 Chalkfarm Dr,M3L 1L4,North York,Toronto,102001,-79.5143927419889,43.7271064323401
197,197,996285,CENTRAL ETOBICOKE HIGH SCHOOL,10 DENFIELD ST,English Public,996285,Denfield St,10 Denfield St,M9R 3H1,Etobicoke,Toronto,102002,-79.5554889336889,43.6790185578849
201,201,9602785,CESTAR HIGH SCHOOL,271 YORKLAND BLVD,Private,9602785,Yorkland Blvd,271 Yorkland Blvd,M2J 1S5,North York,Toronto,115001,-79.3355275145792,43.7737288529858
198,198,575631,CENTRAL MONTESSORI - WILLOWDALE,157 WILLOWDALE AVE,Private,575631,Willowdale Ave,157 Willowdale Ave,M2N 4Y7,North York,Toronto,112001,-79.4004166171823,43.7666501469879
203,203,553615,CHAMINADE COLLEGE SCHOOL,490 QUEEN'S DR,English Separate,553615,Queen's Dr,490 Queen's Dr,M6L 1M8,North York,Toronto,102004,-79.4960594579928,43.7100909589739
204,204,9038626,CHARLES E WEBSTER JUNIOR PUBLIC SCHOOL,1900 KEELE ST,English Public,9038626,Keele St,1900 Keele St,M6M 3X7,York,Toronto,102001,-79.475099515903,43.6934344434159
205,205,837099,CHARLES G FRASER JUNIOR PUBLIC SCHOOL,79 MANNING AVE,English Public,837099,Manning Ave,79 Manning Ave,M6J 2K6,former Toronto,Toronto,102001,-79.4094836303214,43.6485300830641
206,206,6436438,CHARLES GORDON SENIOR PUBLIC SCHOOL,25 MARCOS BLVD,English Public,6436438,Marcos Blvd,25 Marcos Blvd,M1K 5A7,Scarborough,Toronto,102001,-79.2605263117434,43.7462850480666
207,207,575920,CHARLES H BEST MIDDLE SCHOOL,285 WILMINGTON AVE,English Public,575920,Wilmington Ave,285 Wilmington Ave,M3H 5K8,North York,Toronto,102001,-79.4586302368016,43.7674452465892
208,208,318714,CHARLOTTETOWN JUNIOR PUBLIC SCHOOL,85 CHARLOTTETOWN BLVD,English Public,318714,Charlottetown Blvd,85 Charlottetown Blvd,M1C 2C7,Scarborough,Toronto,102001,-79.1422089559982,43.7820702346732
209,209,6332543,CHARTLAND JUNIOR PUBLIC SCHOOL,109 CHARTLAND BLVD S,English Public,6332543,Chartland Blvd S,109 Chartland Blvd S,M1S 2R7,Scarborough,Toronto,102001,-79.2785043435939,43.799988726269
210,210,498606,CHEROKEE PUBLIC SCHOOL,390 CHEROKEE BLVD,English Public,498606,Cherokee Blvd,390 Cherokee Blvd,M2H 2W7,North York,Toronto,102001,-79.338614744436,43.7987627465793
211,211,3232917,CHESTER ELEMENTARY SCHOOL,115 GOWAN AVE,English Public,3232917,Gowan Ave,115 Gowan Ave,M4K 2E4,East York,Toronto,102001,-79.3517099846563,43.6876023807709
212,212,6242276,CHESTER LE JUNIOR PUBLIC SCHOOL,201 CHESTER LE BLVD,English Public,6242276,Chester Le Blvd,201 Chester Le Blvd,M1W 2K7,Scarborough,Toronto,102001,-79.3310953374039,43.7985877098575
214,214,11915536,CHILDREN'S GARDEN JUNIOR SCHOOL,670 EGLINTON AVE E,Private,11915536,Eglinton Ave E,670 Eglinton Ave E,M4G 2K4,East York,Toronto,109001,-79.3726675424564,43.7123432679621
216,216,762114,CHURCH STREET JUNIOR PUBLIC SCHOOL,83 ALEXANDER ST,English Public,762114,Alexander St,83 Alexander St,M4Y 1B7,former Toronto,Toronto,102001,-79.3791781653545,43.6636084257427
218,218,499519,CHURCHILL PUBLIC SCHOOL,188 CHURCHILL AVE,English Public,499519,Churchill Ave,188 Churchill Ave,M2N 1Z5,North York,Toronto,102001,-79.4270361642829,43.7707536046539
219,219,7274519,CITY ACADEMY,1910 YONGE ST,Private,7274519,Yonge St,1910 Yonge St,M4S 3B2,former Toronto,Toronto,104008,-79.3969906206407,43.6984571170718
213,213,337172,CHIEF DAN GEORGE PUBLIC SCHOOL,185 GENERATION BLVD,English Public,337172,Generation Blvd,185 Generation Blvd,M1B 2K5,Scarborough,Toronto,102001,-79.1638346582217,43.8027223090495
215,215,2904931,CHINE DRIVE PUBLIC SCHOOL,51 CHINE DR,English Public,2904931,Chine Dr,51 Chine Dr,M1M 2K8,Scarborough,Toronto,102001,-79.2417968940952,43.7099825934536
217,217,313046,CHURCHILL HEIGHTS PUBLIC SCHOOL,749 BRIMORTON DR,English Public,313046,Brimorton Dr,749 Brimorton Dr,M1G 2S4,Scarborough,Toronto,102001,-79.2243167892305,43.7731919492023
221,221,20056424,CITY SCHOOL,635 QUEENS QUAY W,English Public,20056424,Queens Quay W,635 Queens Quay W,M5V 3G3,former Toronto,Toronto,102001,-79.3971875912132,43.6357488157646
222,222,10759447,CITY VIEW ALTERNATIVE SENIOR SCHOOL,38 SHIRLEY ST,English Public,10759447,Shirley St,38 Shirley St,M6K 1S9,former Toronto,Toronto,102001,-79.4367221725004,43.6485242370315
220,220,3841913,CITY ADULT LEARNING CENTRE,1 DANFORTH AVE,English Public,3841913,Danforth Ave,1 Danforth Ave,M4K 1M8,former Toronto,Toronto,102002,-79.3600575652384,43.674910857793
224,224,10558804,CLAIREVILLE JUNIOR SCHOOL,350 SILVERSTONE DR,English Public,10558804,Silverstone Dr,350 Silverstone Dr,M9V 3J4,Etobicoke,Toronto,102001,-79.5991007205673,43.7480114029654
223,223,14074599,CIVIC CENTRE LINC,385 THE WEST MALL,English Public,14074599,The West Mall,385 The West Mall,M9C 1E7,Etobicoke,Toronto,104008,-79.5653133253594,43.6420235006072
225,225,6511806,CLAIRLEA PUBLIC SCHOOL,25 ROSALIND CRES,English Public,6511806,Rosalind Cres,25 Rosalind Cres,M1L 2X1,Scarborough,Toronto,102001,-79.2962358879462,43.7164767633036
226,226,20097586,CLAUDE WATSON SCHOOL FOR THE ARTS,130 DORIS AVE,English Public,20097586,Doris Ave,130 Doris Ave,M2N 0A8,North York,Toronto,102001,-79.4093736661307,43.7657254741228
227,227,8802114,CLIFFSIDE PUBLIC SCHOOL,27 EAST HAVEN DR,English Public,8802114,East Haven Dr,27 East Haven Dr,M1N 1M1,Scarborough,Toronto,102001,-79.2503830440116,43.7048959315468
228,228,8649130,CLIFFWOOD PUBLIC SCHOOL,140 CLIFFWOOD RD,English Public,8649130,Cliffwood Rd,140 Cliffwood Rd,M2H 2E4,North York,Toronto,102001,-79.360068599198,43.8062920920724
229,229,9084913,CLINTON INTERNATIONAL COLLEGE,1 ELMHURST AVE,Private,9084913,Elmhurst Ave,1 Elmhurst Ave,M2N 1R3,North York,Toronto,115001,-79.4118264156455,43.7629316618948
230,230,837356,CLINTON STREET JUNIOR PUBLIC SCHOOL,460 MANNING AVE,English Public,837356,Manning Ave,460 Manning Ave,M6G 2V7,former Toronto,Toronto,102001,-79.4140575735688,43.6576460735345
231,231,12387710,COLLEGE FRANCAIS - CARLTON CAMPUS,100 CARLTON ST,French Public,12387710,Carlton St,100 Carlton St,M5B 1M3,former Toronto,Toronto,115001,-79.3779069560556,43.6624882444907
233,233,7796144,CONTACT ALTERNATIVE SCHOOL,132 ST PATRICK ST,English Public,7796144,St Patrick St,132 St Patrick St,M5T 1V1,former Toronto,Toronto,102001,-79.3903939018466,43.6537657298722
232,232,20553,COMMUNITY LIFE CHRISTIAN SCHOOL,140 DAWES RD,Private,20553,Dawes Rd,140 Dawes Rd,M4C 5C2,East York,Toronto,109001,-79.2976272053742,43.6937784318434
235,235,5266273,CORNELL INTERNATIONAL ACADEMY,250 SHEPPARD AVE E,Private,5266273,Sheppard Ave E,250 Sheppard Ave E,M2N 6M9,North York,Toronto,107010,-79.4001883467897,43.7642856622588
239,239,323066,CORVETTE JUNIOR PUBLIC SCHOOL,30 CORVETTE AVE,English Public,323066,Corvette Ave,30 Corvette Ave,M1K 3G2,Scarborough,Toronto,102001,-79.2621597253873,43.726485113649
237,237,11541969,CORNERSTONE PREPARATORY - DON MILLS CAMPUS,33 MALLARD RD,Private,11541969,Mallard Rd,33 Mallard Rd,M3B 1S4,North York,Toronto,112001,-79.3495839854191,43.7472875203276
240,240,7794470,COSBURN MIDDLE SCHOOL,520 COSBURN AVE,English Public,7794470,Cosburn Ave,520 Cosburn Ave,M4J 2P1,East York,Toronto,102001,-79.3307746357026,43.6940723030924
236,236,344918,CORNELL JUNIOR PUBLIC SCHOOL,61 HOLMFIRTH TER,English Public,344918,Holmfirth Ter,61 Holmfirth Ter,M1G 1G8,Scarborough,Toronto,102001,-79.2180382189696,43.7593925779675
238,238,771736,CORNERSTONE PREPARATORY - MAIN CAMPUS,177 BEVERLEY ST,Private,771736,Beverley St,177 Beverley St,M5T 1Y7,former Toronto,Toronto,109001,-79.3942478548912,43.6555691898054
247,247,560542,CRESTVIEW PUBLIC SCHOOL,101 SENECA HILL DR,English Public,560542,Seneca Hill Dr,101 Seneca Hill Dr,M2J 2W3,North York,Toronto,102001,-79.3598465997775,43.7884321784152
248,248,535880,CRESTWOOD,411 LAWRENCE AVE E,Private,535880,Lawrence Ave E,411 Lawrence Ave E,M3C 1N9,North York,Toronto,104008,-79.3781087027112,43.7302622688409
249,249,492885,CRESTWOOD PREPARATORY COLLEGE,217 BROOKBANKS DR,Private,492885,Brookbanks Dr,217 Brookbanks Dr,M3A 2T7,North York,Toronto,102008,-79.3247101026363,43.7592930619254
243,243,11530149,CRAWFORD ADVENTIST ACADEMY,531 FINCH AVE W,Private,11530149,Finch Ave W,531 Finch Ave W,M2R 3X2,North York,Toronto,102008,-79.4448017184925,43.7717336302151
250,250,561927,CROWN ACADEMIC INTERNATIONAL SCHOOL,25 SHEPPARD AVE W,Private,561927,Sheppard Ave W,25 Sheppard Ave W,M2N 6S6,North York,Toronto,108006,-79.4121640119924,43.7608163554222
252,252,541058,CUMMER VALLEY MIDDLE SCHOOL,70 MAXOME AVE,English Public,541058,Maxome Ave,70 Maxome Ave,M2M 3K1,North York,Toronto,102001,-79.4012761021226,43.7882319564093
251,251,14128672,CROWN ACADEMY SCARBOROUGH,55 TOWN CENTRE CRT,Private,14128672,Town Centre Crt,55 Town Centre Crt,M1P 4X4,Scarborough,Toronto,104008,-79.2541869690207,43.7738965125051
253,253,7754527,D A MORRISON MIDDLE SCHOOL,271 GLEDHILL AVE,English Public,7754527,Gledhill Ave,271 Gledhill Ave,M4C 4L2,East York,Toronto,102001,-79.3116924407793,43.6953964611984
254,254,8105948,DA VINCI SCHOOL,33 ROBERT ST,English Public,8105948,Robert St,33 Robert St,M5S 2K2,former Toronto,Toronto,115001,-79.401909850979,43.6589530395299
255,255,9963285,DALLINGTON PUBLIC SCHOOL,18 DALLINGTON DR,English Public,9963285,Dallington Dr,18 Dallington Dr,M2J 2G3,North York,Toronto,102001,-79.3547553486122,43.7771281264675
